CLIENT_ZIP,SITE_ID,SITE_LATITUDE,SITE_LONGITUDE,SITE_ZIP,DISTINCT_INTERACTION_ID_CNT,CLIENT_LATITUDE,CLIENT_LONGITUDE,STRAIGHT_DISTANCE_MILES
53216,28468,43.052153,-87.9191542,53212.0,5,43.0859,-87.9742,3.63
53204,28400,43.0488227,-87.9278883,53205.0,27,43.0158,-87.9317,2.29
53216,27533,42.972029,-87.91947462,53221.0,3,43.0859,-87.9742,8.34
53218,29244,43.1194309,-88.0146202,53218.0,1,43.1122,-87.9932,1.19
53208,28622,43.0607703,-87.934476,53205.0,3,43.0488,-87.9625,1.64
53208,19247,43.0554359,-87.9627249,53208.0,1,43.0488,-87.9625,0.46
53206,27576,43.0773764,-87.9580253,53216.0,1,43.0753,-87.9347,1.19
53218,30956,43.0641205,-87.96717239,53208.0,4,43.1122,-87.9932,3.57
53402,28177,42.7077879,-87.8032018,53403.0,1,42.7726,-87.796,4.49
53226,19398,42.9919933,-87.9375834,53215.0,1,43.0493,-88.0414,6.57
53216,28482,43.0198308,-87.9186945,53204.0,1,43.0859,-87.9742,5.36
53226,28400,43.0488227,-87.9278883,53205.0,5,43.0493,-88.0414,5.73
53210,28397,43.0210082,-87.9968633,53214.0,33,43.0685,-87.9715,3.52
53209,31012,43.1012479,-87.9173147,53212.0,1,43.1188,-87.9478,1.96
53233,27737,43.0530363,-87.934476,53205.0,3,43.0407,-87.9357,0.85
53206,28400,43.0488227,-87.9278883,53205.0,41,43.0753,-87.9347,1.86
53225,37623,43.0210082,-87.9968633,53214.0,3,43.1154,-88.0346,6.79
53206,37820,43.0483622,-87.9296885,53205.0,9,43.0753,-87.9347,1.88
53403,30187,42.7148104,-87.8143275,53405.0,5,42.706,-87.8014,0.9
53218,12678,43.0739184,-89.4596141,53705.0,1,43.1122,-87.9932,74.03
53207,28397,43.0210082,-87.9968633,53214.0,6,42.9751,-87.8947,6.06
53202,28159,43.0395821,-87.9198778,53233.0,1,43.0506,-87.8968,1.39
53209,12634,43.03884557,-87.91469278,53203.0,2,43.1188,-87.9478,5.77
53219,28405,43.0488227,-87.9278883,53205.0,1,42.9959,-87.9944,4.97
53224,26909,43.0932201,-87.9477251,53216.0,1,43.1594,-88.0327,6.27
53206,35612,43.067615,-87.9441198,53206.0,9,43.0753,-87.9347,0.71
53215,37819,43.0433344,-87.9240303,53233.0,6,43.006,-87.9429,2.75
53210,29554,42.5492485,-87.8259614,53143.0,1,43.0685,-87.9715,36.63
53402,37623,43.0210082,-87.9968633,53214.0,1,42.7726,-87.796,19.95
53216,37477,43.0395821,-87.9198778,53233.0,7,43.0859,-87.9742,4.21
53403,30981,42.7167377,-87.8003283,53403.0,4,42.706,-87.8014,0.74
53218,37442,43.128509,-87.955344,53209.0,2,43.1122,-87.9932,2.22
53202,28049,43.0460713,-87.9120661,53202.0,8,43.0506,-87.8968,0.83
53212,19963,43.02236034,-87.91836009,53203.0,3,43.0712,-87.9084,3.41
53211,28397,43.0210082,-87.9968633,53214.0,1,43.082,-87.8895,6.87
53404,30047,42.7265875,-87.8064506,53405.0,11,42.7433,-87.8053,1.16
53223,28397,43.0210082,-87.9968633,53214.0,13,43.1624,-87.9898,9.78
53212,37477,43.0395821,-87.9198778,53233.0,4,43.0712,-87.9084,2.26
53214,27391,43.009808,-87.9618726,53215.0,1,43.0215,-88.0176,2.93
53091,28435,43.0409377,-87.9365218,53233.0,1,43.5045,-88.4478,41.08
54701,37355,43.8276228,-91.2155493,54601.0,2,44.784,-91.4877,67.44
54650,11647,43.8146827,-91.2486459,54601.0,3,43.8974,-91.2314,5.78
53214,28399,43.0210082,-87.9968633,53214.0,1,43.0215,-88.0176,1.05
54601,14750,43.8031708,-91.228582,54601.0,1,43.7989,-91.2175,0.63
53215,28435,43.0409377,-87.9365218,53233.0,6,43.006,-87.9429,2.44
53208,28456,43.0483622,-87.9296885,53205.0,5,43.0488,-87.9625,1.66
53214,36980,43.1479775,-87.9791231,53223.0,2,43.0215,-88.0176,8.95
53224,27577,43.1344371,-88.0070416,53218.0,1,43.1594,-88.0327,2.16
53204,28395,43.0229535,-87.9298417,53204.0,12,43.0158,-87.9317,0.5
53212,29867,43.1452797,-88.071874,53051.0,1,43.0712,-87.9084,9.71
53404,27574,43.0418686,-87.9084624,53202.0,2,42.7433,-87.8053,21.28
53224,35464,43.0556602,-87.9181198,53212.0,2,43.1594,-88.0327,9.21
53216,29059,43.0482662,-87.9275249,53205.0,1,43.0859,-87.9742,3.51
53186,28614,42.9897035,-88.2488943,53186.0,1,42.9993,-88.2196,1.62
53222,30499,43.00679569,-88.02960138,53214.0,5,43.0828,-88.0269,5.25
53215,34981,42.9754346,-87.9089248,53207.0,3,43.006,-87.9429,2.72
53402,26771,43.4168975,-88.6977918,53039.0,1,42.7726,-87.796,63.65
53223,27240,43.1368903,-88.0073999,53223.0,1,43.1624,-87.9898,1.97
53206,37907,43.0901002,-87.9661372,53216.0,2,43.0753,-87.9347,1.89
53212,30167,43.1156658,-87.9865502,53218.0,1,43.0712,-87.9084,5.0
53224,30499,43.00679569,-88.02960138,53214.0,1,43.1594,-88.0327,10.55
53215,28507,43.0177922,-87.9234448,53204.0,2,43.006,-87.9429,1.28
53223,26937,43.0147369,-87.949006,53215.0,1,43.1624,-87.9898,10.41
53209,30047,42.7265875,-87.8064506,53405.0,1,43.1188,-87.9478,28.03
53225,28505,43.1192086,-88.0324478,53225.0,8,43.1154,-88.0346,0.28
53051,29703,43.0256503,-88.232283,53188.0,2,43.1602,-88.1128,11.08
53211,37477,43.0395821,-87.9198778,53233.0,2,43.082,-87.8895,3.31
53221,28400,43.0488227,-87.9278883,53205.0,1,42.9549,-87.9447,6.54
54603,12318,43.8730173,-91.1786141,54650.0,1,43.8487,-91.2484,3.86
54669,20039,43.0718225,-89.3816961,53703.0,1,43.9063,-91.0893,103.2
53218,37477,43.0395821,-87.9198778,53233.0,6,43.1122,-87.9932,6.23
53402,30292,42.7678358,-87.7862687,53402.0,6,42.7726,-87.796,0.59
53214,27234,43.0676122,-87.9781143,53210.0,1,43.0215,-88.0176,3.76
53227,32116,43.0750725,-88.0038214,53210.0,1,42.9949,-88.0364,5.78
53225,28432,43.1203566,-88.0140662,53218.0,1,43.1154,-88.0346,1.09
53214,35539,43.0171258,-87.9818254,53214.0,5,43.0215,-88.0176,1.83
53210,27890,43.03733013,-87.92320041,53233.0,3,43.0685,-87.9715,3.25
53220,27055,43.0395821,-87.9198778,53233.0,3,42.9559,-87.9933,6.87
53204,26996,43.0426219,-87.9279631,53233.0,1,43.0158,-87.9317,1.86
53227,37986,43.0124994,-87.9928039,53214.0,1,42.9949,-88.0364,2.52
53212,28431,43.0654111,-87.9144034,53212.0,3,43.0712,-87.9084,0.5
53001,20626,43.7538195,-87.7159532,53081.0,1,43.6151,-88.0254,18.19
53405,7212,43.0365345,-89.411282,53713.0,1,42.7161,-87.8233,83.4
54220,36795,44.0784553,-87.7039445,54220.0,1,44.0971,-87.6823,1.68
53223,27890,43.03733013,-87.92320041,53233.0,1,43.1624,-87.9898,9.27
