CLIENT_ZIP,SITE_ID,SITE_LATITUDE,SITE_LONGITUDE,SITE_ZIP,DISTINCT_INTERACTION_ID_CNT,CLIENT_LATITUDE,CLIENT_LONGITUDE,STRAIGHT_DISTANCE_MILES,DRIVING_DISTANCE_MILES,DRIVING_TIME_MINUTES,WALKING_DISTANCE_MILES,WALKING_TIME_MINUTES
53403,29622,42.5492485,-87.8259614,53143.0,1,42.706,-87.8014,10.9,11.493468,20.666666666666668,,
53072,28397,43.0210082,-87.9968633,53214.0,1,43.0788,-88.2729,14.5,17.55567,19.9,,
53209,30054,43.0139088,-88.2347018,53188.0,1,43.1188,-87.9478,16.19,24.980346,29.916666666666668,,
53001,12634,43.03884557,-87.91469278,53203.0,1,43.6151,-88.0254,40.2,45.764595,50.266666666666666,,
53210,27683,43.04333,-87.9237698,53233.0,1,43.0685,-87.9715,2.97,3.994272,11.6,3.475737,69.68333333333334
53208,29715,43.1281001,-87.9909694,53218.0,2,43.0488,-87.9625,5.66,6.278931,16.183333333333334,,
53209,6284,43.1055688,-89.3585295,53704.0,1,43.1188,-87.9478,71.16,81.912384,76.48333333333333,,
53210,28430,43.0731159,-88.05589,53222.0,1,43.0685,-87.9715,4.27,4.83138,14.25,4.54572,93.0
53094,26806,42.9861485,-88.8266301,53549.0,1,43.193,-88.7185,15.3,21.062457000000002,26.9,,
53182,28212,42.6698838,-88.2677838,53105.0,1,42.6896,-88.039,11.7,14.383602,21.316666666666666,,
53213,28159,43.0395821,-87.9198778,53233.0,1,43.0488,-88.0015,4.17,5.756049,9.783333333333333,4.597263,92.35
52175,11483,43.8754262,-91.1801525,54650.0,1,42.9438,-91.8334,72.24,90.282843,105.83333333333333,,
54650,9981,43.8149618,-91.2504499,54601.0,1,43.8974,-91.2314,5.77,6.5205,14.2,,
54403,3353,44.959661,-89.6285111,54403.0,1,44.9529,-89.5318,4.75,6.380775,12.583333333333334,6.014385,117.78333333333333
53205,29948,43.0163831,-88.0088269,53214.0,1,43.0528,-87.9353,4.49,6.670161,12.15,5.806971,119.58333333333333
53210,27682,43.0433322,-87.9238174,53233.0,1,43.0685,-87.9715,2.97,3.991788,11.583333333333334,3.473253,69.65
53223,31009,43.1397731,-88.03948,53224.0,1,43.1624,-87.9898,2.95,4.742577,9.883333333333333,4.311603,85.35
53404,20177,44.2485131,-88.4027376,54915.0,1,42.7433,-87.8053,108.22,130.71429,123.91666666666667,,
54601,11483,43.8754262,-91.1801525,54650.0,5,43.7989,-91.2175,5.61,6.553413,12.816666666666666,,
55921,7489,43.8838955,-91.2309818,54650.0,615,43.6221,-91.4837,22.05,27.661824000000003,36.3,,
52175,7489,43.8838955,-91.2309818,54650.0,83,42.9438,-91.8334,71.65,88.285707,104.23333333333333,,
53208,37819,43.0433344,-87.9240303,53233.0,10,43.0488,-87.9625,1.98,2.572803,6.766666666666667,2.254851,45.53333333333333
54729,9028,44.8832938,-91.8939361,54751.0,4,44.9369,-91.3929,24.8,27.206010000000003,30.116666666666667,,
53233,30499,43.00679569,-88.02960138,53214.0,4,43.0407,-87.9357,5.29,8.119575000000001,13.033333333333333,,
53212,28505,43.1192086,-88.0324478,53225.0,9,43.0712,-87.9084,7.08,7.994133000000001,19.066666666666666,,
53204,37819,43.0433344,-87.9240303,53233.0,6,43.0158,-87.9317,1.94,2.6870670000000003,7.933333333333334,2.261682,46.766666666666666
53210,27055,43.0395821,-87.9198778,53233.0,7,43.0685,-87.9715,3.28,4.153869,12.433333333333334,3.8818710000000003,78.36666666666666
53218,34922,43.0615264,-87.8864629,53211.0,3,43.1122,-87.9932,6.42,8.240049,22.016666666666666,,
53214,27414,43.0659127,-87.8995488,53212.0,1,43.0215,-88.0176,6.7,9.118764,13.216666666666667,,
53210,28468,43.052153,-87.9191542,53212.0,1,43.0685,-87.9715,2.87,3.4210890000000003,9.716666666666667,3.1354290000000002,62.81666666666667
53209,37415,43.088674,-89.5263264,53562.0,1,43.1188,-87.9478,79.66,96.76608300000001,90.16666666666667,,
53154,27737,43.0530363,-87.934476,53205.0,1,42.8892,-87.9027,11.43,14.294178,20.85,,
53206,27013,43.0755264,-87.9416179,53206.0,19,43.0753,-87.9347,0.35,0.308637,0.8166666666666667,1.001673,19.716666666666665
53215,28400,43.0488227,-87.9278883,53205.0,16,43.006,-87.9429,3.05,3.5732340000000002,12.516666666666667,3.3416010000000003,68.58333333333333
53210,28434,43.0409377,-87.9365218,53233.0,7,43.0685,-87.9715,2.6,3.579444,10.583333333333334,3.3347700000000002,67.68333333333334
53218,34894,43.1103985,-87.9497902,53209.0,1,43.1122,-87.9932,2.19,2.326266,6.65,2.278449,45.95
53208,28504,43.0441177,-88.0289889,53226.0,15,43.0488,-87.9625,3.37,6.2224200000000005,8.466666666666667,3.567024,72.98333333333333
53218,28468,43.052153,-87.9191542,53212.0,1,43.1122,-87.9932,5.58,6.041709,16.216666666666665,,
53208,28405,43.0488227,-87.9278883,53205.0,2,43.0488,-87.9625,1.75,2.0455740000000002,5.683333333333334,1.7468730000000001,35.4
53202,28435,43.0409377,-87.9365218,53233.0,12,43.0506,-87.8968,2.11,2.572182,10.033333333333333,2.55852,54.016666666666666
53210,7898,43.0753404,-89.5324032,53717.0,1,43.0685,-87.9715,78.78,89.391087,83.78333333333333,,
53208,28435,43.0409377,-87.9365218,53233.0,15,43.0488,-87.9625,1.42,2.094012,5.95,1.839402,37.516666666666666
53208,28505,43.1192086,-88.0324478,53225.0,4,43.0488,-87.9625,6.01,6.356556,15.55,,
53403,30625,42.7254704,-87.7851336,53403.0,3,42.706,-87.8014,1.58,2.048679,5.866666666666666,1.9760220000000002,39.516666666666666
53188,28153,43.0386745,-87.9199844,53203.0,2,43.0128,-88.2705,17.79,20.812194,25.016666666666666,,
53216,28153,43.0386745,-87.9199844,53203.0,1,43.0859,-87.9742,4.26,4.7245680000000005,13.416666666666666,4.58919,93.0
53154,28397,43.0210082,-87.9968633,53214.0,4,42.8892,-87.9027,10.28,17.317827,23.85,,
53405,32482,42.7153861,-87.8181059,53405.0,4,42.7161,-87.8233,0.27,0.344034,1.0333333333333334,0.344034,6.7
53206,36605,43.0467965,-88.0076535,53213.0,1,43.0753,-87.9347,4.18,5.808834,16.866666666666667,6.035499000000001,122.8
53404,28155,42.7480251,-87.7856331,53402.0,4,42.7433,-87.8053,1.05,1.319004,4.216666666666667,1.319004,26.166666666666668
53206,26951,43.0696125,-87.9161658,53212.0,1,43.0753,-87.9347,1.01,1.2767760000000001,4.4,1.400976,28.016666666666666
53233,28434,43.0409377,-87.9365218,53233.0,15,43.0407,-87.9357,0.04,0.140967,0.9666666666666667,0.140967,2.8833333333333333
53206,32752,43.0821724,-87.9418765,53206.0,1,43.0753,-87.9347,0.6,0.65205,1.8666666666666667,0.985527,19.25
53209,28434,43.0409377,-87.9365218,53233.0,1,43.1188,-87.9478,5.41,7.50168,11.683333333333334,,
53216,41157,43.0488227,-87.9278883,53205.0,3,43.0859,-87.9742,3.47,3.758292,9.716666666666667,3.67632,75.05
53188,29696,43.0215108,-88.2316651,53188.0,7,43.0128,-88.2705,2.05,3.1397760000000003,8.116666666666667,2.539269,51.13333333333333
53404,28240,42.7091628,-87.8045215,53403.0,2,42.7433,-87.8053,2.36,3.019923,8.316666666666666,2.954097,58.983333333333334
53212,28444,43.0633551,-87.9180815,53212.0,4,43.0712,-87.9084,0.73,1.011609,3.433333333333333,1.004157,20.483333333333334
53218,29588,43.0392652,-87.9152463,53203.0,1,43.1122,-87.9932,6.39,7.012953,21.016666666666666,,
53224,37477,43.0395821,-87.9198778,53233.0,3,43.1594,-88.0327,10.05,17.366886,21.183333333333334,,
53210,27555,43.0511886,-87.939263,53205.0,3,43.0685,-87.9715,2.02,2.910006,8.7,2.4349410000000002,49.2
53220,12634,43.03884557,-87.91469278,53203.0,1,42.9559,-87.9933,6.97,10.112985,16.516666666666666,,
53206,28434,43.0409377,-87.9365218,53233.0,5,43.0753,-87.9347,2.38,2.579634,8.4,2.9522340000000002,60.4
53209,26919,43.101475,-87.9903615,53218.0,1,43.1188,-87.9478,2.46,3.8160450000000004,8.016666666666667,3.58317,72.95
53216,28397,43.0210082,-87.9968633,53214.0,12,43.0859,-87.9742,4.63,6.204411,13.35,5.463558,112.5
53226,35303,43.0415872,-87.9240961,53233.0,1,43.0493,-88.0414,5.95,9.010089,13.1,,
53222,28400,43.0488227,-87.9278883,53205.0,4,43.0828,-88.0269,5.52,6.0311520000000005,15.25,,
53207,28435,43.0409377,-87.9365218,53233.0,1,42.9751,-87.8947,5.02,7.7755410000000005,12.116666666666667,,
53216,32116,43.0750725,-88.0038214,53210.0,6,43.0859,-87.9742,1.67,1.9207530000000002,6.15,1.87542,39.75
53403,30172,42.7077879,-87.8032018,53403.0,10,42.706,-87.8014,0.15,0.194994,0.9166666666666666,0.194994,3.85
53205,28397,43.0210082,-87.9968633,53214.0,23,43.0528,-87.9353,3.81,6.173361,10.75,5.25987,107.46666666666667
53211,28049,43.0460713,-87.9120661,53202.0,1,43.082,-87.8895,2.73,3.57696,12.416666666666666,3.269565,64.65
53216,28600,43.0418686,-87.9084624,53202.0,1,43.0859,-87.9742,4.5,4.994703,14.066666666666666,4.916457,99.91666666666667
53214,26922,43.0609542,-87.9770744,53208.0,1,43.0215,-88.0176,3.41,5.071086,8.133333333333333,4.269375,87.75
53209,28401,43.0488227,-87.9278883,53205.0,1,43.1188,-87.9478,4.94,6.768279000000001,10.3,5.363577,108.88333333333334
53225,29250,43.0113246,-88.2268907,53186.0,2,43.1154,-88.0346,12.08,19.162197,26.466666666666665,,
54601,3936,44.5001569,-89.5620655,54481.0,7,43.7989,-91.2175,95.3,114.74651700000001,126.08333333333333,,
54729,9093,44.9516569,-91.364826,54729.0,1,44.9369,-91.3929,1.71,1.8505800000000001,4.566666666666666,1.8505800000000001,37.983333333333334
53208,27857,43.0547713,-87.95783797,53208.0,2,43.0488,-87.9625,0.47,0.826551,2.2333333333333334,0.669438,13.733333333333333
54669,37174,43.8985825,-91.1094488,54669.0,1,43.9063,-91.0893,1.14,1.6257780000000002,4.816666666666666,1.4202270000000001,28.45
53209,37442,43.128509,-87.955344,53209.0,5,43.1188,-87.9478,0.77,1.386693,3.75,1.386693,28.533333333333335
53210,27621,43.0565334,-87.9879237,53208.0,2,43.0685,-87.9715,1.17,2.1722580000000002,6.55,1.65186,34.083333333333336
53215,28505,43.1192086,-88.0324478,53225.0,2,43.006,-87.9429,9.03,10.871226,23.866666666666667,,
53212,27055,43.0395821,-87.9198778,53233.0,5,43.0712,-87.9084,2.26,3.3093090000000003,6.966666666666667,2.633661,53.083333333333336
53209,28509,43.0172491,-87.986702,53214.0,1,43.1188,-87.9478,7.29,11.676042,15.933333333333334,,
53209,20273,44.1675811,-88.465704,54956.0,1,43.1188,-87.9478,76.95,89.407233,83.13333333333334,,
53110,28839,42.9528004,-87.8493737,53110.0,1,42.949,-87.862,0.69,1.798416,6.433333333333334,1.731969,33.95
53222,28397,43.0210082,-87.9968633,53214.0,3,43.0828,-88.0269,4.53,8.356176,14.25,5.35923,107.56666666666666
53209,27055,43.0395821,-87.9198778,53233.0,11,43.1188,-87.9478,5.65,7.431507,11.916666666666666,,
53218,27437,43.0555576,-87.9145566,53212.0,2,43.1122,-87.9932,5.57,6.341031,17.483333333333334,,
53204,29250,43.0113246,-88.2268907,53186.0,3,43.0158,-87.9317,14.92,17.286777,26.383333333333333,,
53189,30499,43.00679569,-88.02960138,53214.0,1,42.9516,-88.2963,14.01,21.074256000000002,26.366666666666667,,
54303,3196,44.5190473,-88.1019027,54304.0,1,44.5522,-88.0788,2.56,3.218022,8.9,4.137723,85.76666666666667
53209,28669,43.1262348,-87.9624021,53209.0,1,43.1188,-87.9478,0.9,1.376757,3.45,1.376757,28.416666666666668
53216,29715,43.1281001,-87.9909694,53218.0,3,43.0859,-87.9742,3.04,3.4900200000000003,10.0,3.478221,72.06666666666666
53223,30499,43.00679569,-88.02960138,53214.0,4,43.1624,-87.9898,10.94,16.014348000000002,22.75,,
53216,28073,43.0402924,-87.9140894,53203.0,2,43.0859,-87.9742,4.37,4.8307590000000005,14.683333333333334,4.751892,96.0
53204,27737,43.0530363,-87.934476,53205.0,3,43.0158,-87.9317,2.58,2.680857,10.316666666666666,2.683962,55.93333333333333
53233,37820,43.0483622,-87.9296885,53205.0,2,43.0407,-87.9357,0.61,0.827172,2.7666666666666666,0.804816,16.983333333333334
53205,27552,43.0890466,-87.920121,53206.0,1,43.0528,-87.9353,2.62,3.494988,6.95,3.178278,64.93333333333334
53188,20044,43.0424205,-88.0239984,53226.0,1,43.0128,-88.2705,12.62,16.567038,21.5,,
54669,15318,43.8113467,-91.2497358,54601.0,1,43.9063,-91.0893,10.34,12.531159,22.283333333333335,,
53218,27683,43.04333,-87.9237698,53233.0,2,43.1122,-87.9932,5.91,9.996858,16.983333333333334,,
54636,37355,43.8276228,-91.2155493,54601.0,5,43.9761,-91.2497,10.4,11.917611,17.866666666666667,,
53206,27171,43.0418686,-87.9084624,53202.0,3,43.0753,-87.9347,2.66,3.711096,9.7,3.414879,68.45
53185,30039,43.0214964,-88.2316036,53188.0,1,42.7632,-88.1974,17.93,19.129905,31.883333333333333,,
53233,27055,43.0395821,-87.9198778,53233.0,4,43.0407,-87.9357,0.8,0.935226,4.166666666666667,0.935226,18.5
53202,28399,43.0210082,-87.9968633,53214.0,1,43.0506,-87.8968,5.45,7.2408600000000005,14.35,,
53224,30121,43.0641205,-87.96717239,53233.0,4,43.1594,-88.0327,7.37,8.560485,17.6,,
53403,2169,45.14410196,-89.15582296,54409.0,1,42.706,-87.8014,181.43,210.26501100000002,212.43333333333334,,
53105,29448,42.7168522,-87.8476854,53406.0,1,42.666,-88.2749,21.98,24.610851,36.35,,
53209,27715,43.0411607,-87.9142099,53203.0,4,43.1188,-87.9478,5.63,7.548255,13.016666666666667,,
53208,36980,43.1479775,-87.9791231,53223.0,4,43.0488,-87.9625,6.9,7.79976,17.55,,
53402,38096,43.0718225,-89.3816961,53703.0,1,42.7726,-87.796,82.85,99.037701,105.0,,
53209,27683,43.04333,-87.9237698,53233.0,3,43.1188,-87.9478,5.35,6.915456000000001,10.083333333333334,,
53215,27737,43.0530363,-87.934476,53205.0,1,43.006,-87.9429,3.28,3.6285030000000003,13.183333333333334,3.459591,71.55
53206,29956,43.0760178,-87.9140969,53212.0,4,43.0753,-87.9347,1.04,1.430784,4.2,1.271808,25.933333333333334
53208,27180,43.0559926,-87.9144992,53212.0,1,43.0488,-87.9625,2.47,3.2782590000000003,9.183333333333334,2.946024,59.61666666666667
54601,15093,43.8109399,-91.2528031,54601.0,2,43.7989,-91.2175,1.95,2.646081,8.583333333333334,2.52747,51.71666666666667
54601,11647,43.8146827,-91.2486459,54601.0,4,43.7989,-91.2175,1.9,2.76966,8.133333333333333,2.601369,52.983333333333334
54701,6307,43.098365,-89.3050382,53714.0,1,44.784,-91.4877,159.22,175.792059,159.45,,
54636,11520,43.812545,-91.228595,54601.0,1,43.9761,-91.2497,11.35,13.219848,20.733333333333334,,
53206,28405,43.0488227,-87.9278883,53205.0,1,43.0753,-87.9347,1.86,1.9921680000000002,5.65,2.190267,43.916666666666664
53405,37786,42.7168522,-87.8476854,53406.0,1,42.7161,-87.8233,1.24,1.5705090000000002,6.366666666666666,1.433889,30.416666666666668
54729,11210,43.8043634,-91.2427084,54601.0,1,44.9369,-91.3929,78.6,99.412785,111.3,,
53205,12634,43.03884557,-87.91469278,53203.0,2,43.0528,-87.9353,1.42,2.7528930000000003,7.683333333333334,1.8176670000000001,36.483333333333334
53212,35372,43.0741783,-87.9150366,53212.0,1,43.0712,-87.9084,0.39,0.521019,1.8833333333333333,0.520398,10.716666666666667
53402,28151,42.7258283,-87.7899518,53403.0,1,42.7726,-87.796,3.25,3.873177,10.466666666666667,3.7564290000000002,76.36666666666666
53182,30047,42.7265875,-87.8064506,53405.0,1,42.6896,-88.039,12.08,14.313429000000001,23.95,,
53206,35548,43.0892598,-88.0466451,53222.0,1,43.0753,-87.9347,5.73,6.085179,14.483333333333333,,
53217,28397,43.0210082,-87.9968633,53214.0,1,43.1409,-87.9073,9.44,13.611078000000001,19.266666666666666,,
53216,27683,43.04333,-87.9237698,53233.0,1,43.0859,-87.9742,3.89,4.4966610000000005,12.183333333333334,4.1762250000000005,84.78333333333333
53223,37288,43.0533748,-89.3955318,53715.0,1,43.1624,-87.9898,71.31,88.81852500000001,85.66666666666667,,
53206,27086,43.0716492,-87.9151843,53212.0,2,43.0753,-87.9347,1.02,1.1656170000000001,3.6666666666666665,1.336392,26.533333333333335
53186,28680,43.0936805,-88.3564698,53029.0,1,42.9993,-88.2196,9.5,15.644232,22.8,,
53206,26942,43.0706762,-87.9542334,53210.0,1,43.0753,-87.9347,1.04,1.3078260000000002,4.0,1.750599,35.2
53209,27114,43.0555513,-87.9627692,53208.0,1,43.1188,-87.9478,4.43,5.656689,14.9,5.248692,106.31666666666666
53215,27745,43.0625038,-87.9771504,53210.0,1,43.006,-87.9429,4.27,5.8814910000000005,12.716666666666667,5.21019,107.65
53204,29058,43.1648821,-88.0055004,53223.0,1,43.0158,-87.9317,10.95,15.378444,24.266666666666666,,
53219,30499,43.00679569,-88.02960138,53214.0,1,42.9959,-87.9944,1.93,2.570319,8.083333333333334,2.484621,50.93333333333333
53406,29448,42.7168522,-87.8476854,53406.0,2,42.7242,-87.8551,0.63,1.048869,3.4166666666666665,0.899829,18.6
53110,28107,42.9879996,-87.896315,53207.0,1,42.949,-87.862,3.2,4.220316,9.766666666666667,4.064445,79.53333333333333
54650,35718,43.8824515,-91.2146105,54650.0,1,43.8974,-91.2314,1.33,1.851201,5.666666666666667,1.748115,34.766666666666666
53204,26933,43.0371135,-87.9137137,53290.0,1,43.0158,-87.9317,1.73,2.470959,8.466666666666667,2.40327,47.6
53204,28626,43.0081457,-88.2256718,53186.0,1,43.0158,-87.9317,14.86,17.969256,28.066666666666666,,
53222,36930,43.1189012,-87.9970031,53218.0,1,43.0828,-88.0269,2.91,4.052646,9.466666666666667,3.423573,70.41666666666667
53206,29715,43.1281001,-87.9909694,53218.0,1,43.0753,-87.9347,4.62,6.455916,14.266666666666667,5.820633,117.53333333333333
53209,27694,43.015901,-87.9129857,53204.0,1,43.1188,-87.9478,7.32,9.236133,13.533333333333333,,
53204,20039,43.0718225,-89.3816961,53703.0,3,43.0158,-87.9317,73.32,77.60885400000001,80.81666666666666,,
53403,28703,42.73079,-87.7832232,53403.0,1,42.706,-87.8014,1.95,2.474685,7.25,2.2827960000000003,45.61666666666667
53225,37110,43.1847944,-88.0045085,53223.0,1,43.1154,-88.0346,5.03,6.6832020000000005,14.633333333333333,,
53206,19318,42.9943092,-87.9134072,53207.0,1,43.0753,-87.9347,5.7,6.442254,11.266666666666667,,
53215,27114,43.0555513,-87.9627692,53208.0,3,43.006,-87.9429,3.57,4.732641,13.366666666666667,4.333959,89.16666666666667
53209,37760,43.0559483,-88.2247031,53188.0,1,43.1188,-87.9478,14.63,23.465727,25.566666666666666,,
53222,32116,43.0750725,-88.0038214,53210.0,1,43.0828,-88.0269,1.28,1.656207,4.416666666666667,1.486053,30.433333333333334
53110,34981,42.9754346,-87.9089248,53207.0,1,42.949,-87.862,2.99,3.5098920000000002,9.65,3.5074080000000003,69.46666666666667
53227,28439,43.042531,-87.94918,53208.0,1,42.9949,-88.0364,5.5,7.538319,12.25,,
53212,27744,43.05527576,-87.91821342,53212.0,1,43.0712,-87.9084,1.21,1.592244,4.8,1.582929,31.933333333333334
53223,19422,43.0641205,-87.96717239,53212.0,1,43.1624,-87.9898,6.89,7.537077,18.05,,
53121,1860,42.6522441,-88.775456,53114.0,1,42.7009,-88.5462,12.12,19.553427,19.716666666666665,,
54601,6802,43.8412348,-91.2381604,54603.0,2,43.7989,-91.2175,3.1,4.239567,10.9,4.002966,79.21666666666667
55974,7489,43.8838955,-91.2309818,54650.0,1,43.5623,-91.6368,30.07,35.922987,42.45,,
54636,19947,43.1469874,-89.2922553,53718.0,1,43.9761,-91.2497,113.51,141.175035,128.46666666666667,,
53224,28619,43.0121929,-88.2229148,53186.0,1,43.1594,-88.0327,13.98,21.948624000000002,28.083333333333332,,
53208,20039,43.0718225,-89.3816961,53703.0,2,43.0488,-87.9625,71.66,76.096098,75.45,,
53215,26934,43.0453982,-87.9001095,53202.0,2,43.006,-87.9429,3.48,4.761828,13.283333333333333,4.2892470000000005,88.75
53154,26934,43.0453982,-87.9001095,53202.0,1,42.8892,-87.9027,10.79,14.254434,22.133333333333333,,
53205,20039,43.0718225,-89.3816961,53703.0,1,43.0528,-87.9353,73.03,78.303132,78.71666666666667,,
53207,28153,43.0386745,-87.9199844,53203.0,1,42.9751,-87.8947,4.57,5.916267,9.716666666666667,5.000913000000001,100.16666666666667
53214,28405,43.0488227,-87.9278883,53205.0,5,43.0215,-88.0176,4.91,6.6304170000000004,10.3,6.052887,122.4
53212,29597,43.0662456,-87.8772825,53211.0,1,43.0712,-87.9084,1.61,2.032533,7.866666666666666,1.884114,38.0
53221,36399,43.0104039,-88.2364727,53186.0,1,42.9549,-87.9447,15.24,20.121021000000002,28.216666666666665,,
53225,31009,43.1397731,-88.03948,53224.0,1,43.1154,-88.0346,1.7,2.3231610000000003,5.3,2.3231610000000003,46.46666666666667
53205,27114,43.0555513,-87.9627692,53208.0,2,43.0528,-87.9353,1.4,1.432026,4.266666666666667,1.407807,28.75
53225,27674,42.9809926,-87.9465191,53221.0,1,43.1154,-88.0346,10.3,18.890199,24.583333333333332,,
53233,27533,42.972029,-87.91947462,53221.0,1,43.0407,-87.9357,4.82,5.711337,9.783333333333333,5.5610550000000005,112.83333333333333
53403,30292,42.7678358,-87.7862687,53402.0,1,42.706,-87.8014,4.34,5.327559,14.0,5.04873,100.71666666666667
53189,27102,43.3185059,-87.9289788,53024.0,4,42.9516,-88.2963,31.4,47.061864,54.083333333333336,,
53207,27533,42.972029,-87.91947462,53221.0,2,42.9751,-87.8947,1.27,1.468665,4.233333333333333,1.468665,30.65
53227,28306,42.91692,-87.9636878,53132.0,1,42.9949,-88.0364,6.52,13.029201,16.116666666666667,,
53219,35464,43.0556602,-87.9181198,53212.0,1,42.9959,-87.9944,5.65,7.887321,14.766666666666667,,
54669,12082,43.9407578,-90.8243707,54656.0,1,43.9063,-91.0893,13.4,13.994856,16.75,,
54636,31469,43.8766253,-91.2293333,54650.0,1,43.9761,-91.2497,6.95,7.404804,15.283333333333333,,
54650,15274,43.8919403,-91.2314088,54650.0,1,43.8974,-91.2314,0.38,0.505494,1.8166666666666667,0.505494,9.783333333333333
53206,34736,43.0901002,-87.9661372,53216.0,1,43.0753,-87.9347,1.89,2.06793,5.366666666666666,2.462886,48.766666666666666
53224,27064,43.1857231,-87.960209,53209.0,1,43.1594,-88.0327,4.08,5.492745,13.683333333333334,5.254281000000001,103.5
53222,28622,43.0607703,-87.934476,53205.0,1,43.0828,-88.0269,4.91,5.343084,13.85,5.230062,105.8
53215,31808,43.0220824,-88.0005676,53214.0,2,43.006,-87.9429,3.12,5.693328,12.1,3.999861,82.16666666666667
53233,26939,43.068056,-87.9507688,53210.0,1,43.0407,-87.9357,2.04,2.382777,7.45,2.359179,48.18333333333333
54636,11827,43.8148533,-91.2466917,54601.0,1,43.9761,-91.2497,11.14,13.593069,22.7,,
54636,11481,43.7942288,-91.2476896,54601.0,1,43.9761,-91.2497,12.57,15.094647,26.733333333333334,,
53402,27386,42.8963685,-87.8636461,53172.0,1,42.7726,-87.796,9.21,10.100565,17.0,,
53206,26922,43.0609542,-87.9770744,53208.0,1,43.0753,-87.9347,2.36,3.171447,8.816666666666666,3.582549,73.11666666666666
53208,28101,43.0471809,-87.904287,53202.0,1,43.0488,-87.9625,2.94,3.39066,11.55,3.0789180000000003,62.36666666666667
53403,36726,42.5779024,-87.8335933,53143.0,1,42.706,-87.8014,9.0,10.088766,17.916666666666668,,
53202,35541,43.0022434,-87.9197672,53215.0,1,43.0506,-87.8968,3.54,4.974831,11.9,4.233357,86.13333333333334
53227,28435,43.0409377,-87.9365218,53233.0,1,42.9949,-88.0364,5.96,7.774920000000001,11.75,,
53225,37820,43.0483622,-87.9296885,53205.0,1,43.1154,-88.0346,7.03,7.599177,19.35,,
53225,31808,43.0220824,-88.0005676,53214.0,2,43.1154,-88.0346,6.67,10.645803,14.783333333333333,,
53223,12642,43.0727634,-89.3863029,53703.0,1,43.1624,-87.9898,70.7,88.87689900000001,86.93333333333334,,
53225,20050,43.0718225,-89.3816961,53703.0,1,43.1154,-88.0346,68.03,79.484274,80.91666666666667,,
53204,36908,43.0406934,-87.9124493,53203.0,1,43.0158,-87.9317,1.98,3.027996,8.783333333333333,2.685204,54.28333333333333
53208,27615,43.0440971,-88.0289756,53226.0,1,43.0488,-87.9625,3.37,6.223041,8.466666666666667,3.566403,72.98333333333333
53204,6284,43.1055688,-89.3585295,53704.0,1,43.0158,-87.9317,72.29,75.455226,72.83333333333333,,
53404,28130,42.7300554,-87.9606641,53177.0,1,42.7433,-87.8053,7.94,9.291402,17.4,,
53207,27114,43.0555513,-87.9627692,53208.0,1,42.9751,-87.8947,6.54,10.450809,14.316666666666666,,
53224,29697,43.1116189,-87.9641853,53209.0,1,43.1594,-88.0327,4.78,6.938433,15.05,6.2547120000000005,126.13333333333334
53233,26915,43.03884557,-87.91469278,53203.0,1,43.0407,-87.9357,1.07,1.19232,5.75,1.169343,23.183333333333334
53209,30813,43.089777,-87.988605,53216.0,1,43.1188,-87.9478,2.87,4.31595,10.366666666666667,4.129029,84.65
53216,30671,43.0030085,-88.0298506,53227.0,1,43.0859,-87.9742,6.38,9.450378,15.966666666666667,,
53233,27745,43.0625038,-87.9771504,53210.0,1,43.0407,-87.9357,2.58,3.16089,9.35,3.109347,65.03333333333333
53219,31108,43.0020994,-87.9883669,53219.0,2,42.9959,-87.9944,0.53,0.783702,2.55,0.671301,13.133333333333333
54636,9722,43.8146827,-91.2486459,54601.0,1,43.9761,-91.2497,11.15,13.739625,23.4,,
53218,27694,43.015901,-87.9129857,53204.0,1,43.1122,-87.9932,7.79,8.678475,20.05,,
53214,28164,42.7209472,-87.8623776,53406.0,1,43.0215,-88.0176,22.2,32.464017,35.28333333333333,,
53204,27062,43.0607318,-87.9294121,53205.0,1,43.0158,-87.9317,3.11,4.492314,10.066666666666666,3.332907,68.88333333333334
53221,36605,43.0467965,-88.0076535,53213.0,1,42.9549,-87.9447,7.1,12.678957,17.916666666666668,,
53110,12634,43.03884557,-87.91469278,53203.0,1,42.949,-87.862,6.75,8.04195,16.4,,
53222,28504,43.0441177,-88.0289889,53226.0,1,43.0828,-88.0269,2.67,3.046005,8.416666666666666,3.019923,60.68333333333333
53216,27110,43.089645,-87.901973,53212.0,1,43.0859,-87.9742,3.65,3.955149,11.65,3.832812,78.45
53219,28435,43.0409377,-87.9365218,53233.0,1,42.9959,-87.9944,4.27,5.716926,12.866666666666667,5.238756,105.05
53205,28622,43.0607703,-87.934476,53205.0,1,43.0528,-87.9353,0.55,0.704835,3.3333333333333335,0.698625,14.2
53224,36980,43.1479775,-87.9791231,53223.0,1,43.1594,-88.0327,2.81,3.650859,7.933333333333334,3.598074,71.8
53209,35615,43.0958045,-87.943822,53209.0,1,43.1188,-87.9478,1.6,1.973538,5.033333333333333,1.965465,39.95
53225,35464,43.0556602,-87.9181198,53212.0,1,43.1154,-88.0346,7.18,7.961841000000001,20.9,,
54956,20312,44.2274634,-88.4150275,54952.0,1,44.1811,-88.4792,4.51,7.330284000000001,10.0,5.757291,114.9
53207,28483,42.9943092,-87.9134072,53207.0,1,42.9751,-87.8947,1.63,2.247399,6.133333333333334,2.21076,43.21666666666667
